#Lag,CCF
-1000.0,-0.7794709893222618
-997.9999999999,-0.7809005605715826
-995.9999999997999,-0.7806451382512966
-993.9999999996999,-0.7786573343173936
-991.9999999995998,-0.7769894986880144
-989.9999999994998,-0.7799337918689851
-987.9999999993997,-0.7812466765487487
-985.9999999992997,-0.7808826372757671
-983.9999999991996,-0.7798179430955026
-981.9999999990996,-0.7801322141861142
-979.9999999989996,-0.7787883874709665
-977.9999999988995,-0.7757520315592414
-975.9999999987995,-0.7723573934136372
-973.9999999986994,-0.7715355590789873
-971.9999999985994,-0.7691953098470945
-969.9999999984993,-0.7652955748844024
-967.9999999983993,-0.7613227843974403
-965.9999999982992,-0.7605979956424362
-963.9999999981992,-0.7584625212016117
-961.9999999980992,-0.7548595011465351
-959.9999999979991,-0.7506838814753389
-957.9999999978991,-0.748060969743108
-955.999999997799,-0.7441309773273554
-953.999999997699,-0.7388724333005556
-951.9999999975989,-0.7335987285356159
-949.9999999974989,-0.7312652707976305
-947.9999999973988,-0.7276931701370026
-945.9999999972988,-0.7228648659301757
-943.9999999971988,-0.7185244720524255
-941.9999999970987,-0.7186928812318317
-939.9999999969987,-0.7177935802449295
-937.9999999968986,-0.7158031169101446
-935.9999999967986,-0.7135272961680934
-933.9999999966985,-0.7129119076452919
-931.9999999965985,-0.7113381801973393
-929.9999999964984,-0.7087860683820604
-927.9999999963984,-0.7060723393189838
-925.9999999962984,-0.7051827314282535
-923.9999999961983,-0.703439949120466
-921.9999999960983,-0.7008364299508159
-919.9999999959982,-0.6976451574643914
-917.9999999958982,-0.6947170356519944
-915.9999999957981,-0.6912769080023475
-913.9999999956981,-0.6873119207999384
-911.999999995598,-0.6829921764951083
-909.999999995498,-0.678887487079546
-907.999999995398,-0.674477444241604
-905.9999999952979,-0.6697548527467783
-903.9999999951979,-0.6650683032833093
-901.9999999950978,-0.6614030709876653
-899.9999999949978,-0.6576231415292839
-897.9999999948977,-0.653724579290104
-895.9999999947977,-0.6493592507648818
-893.9999999946976,-0.6443885506947562
-891.9999999945976,-0.6390848706744501
-889.9999999944976,-0.6334454709926701
-887.9999999943975,-0.6266404491772242
-885.9999999942975,-0.6197033812712303
-883.9999999941974,-0.6123601056751489
-881.9999999940974,-0.604620645860216
-879.9999999939973,-0.5978315255291856
-877.9999999938973,-0.590880916532344
-875.9999999937972,-0.5834545892803382
-873.9999999936972,-0.5755709989693933
-871.9999999935972,-0.5731656670763992
-869.9999999934971,-0.5632976555119562
-867.9999999933971,-0.5523806079522973
-865.999999993297,-0.5404862616657393
-863.999999993197,-0.5266698497147877
-861.9999999930969,-0.5169820672260426
-859.9999999929969,-0.5060988490857657
-857.9999999928968,-0.4940825588731669
-855.9999999927968,-0.482983672287324
-853.9999999926968,-0.47243797601356685
-851.9999999925967,-0.4606518520914051
-849.9999999924967,-0.4477344158294872
-847.9999999923966,-0.4378307947138683
-845.9999999922966,-0.4280148860723064
-843.9999999921965,-0.41685228406394526
-841.9999999920965,-0.40452034010351956
-839.9999999919964,-0.40717518244509265
-837.9999999918964,-0.399820368281675
-835.9999999917964,-0.3911632715453881
-833.9999999916963,-0.3813509940636268
-831.9999999915963,-0.39116214447769004
-829.9999999914962,-0.3875260025676953
